id,date,postcode,property_type,whether_old_or_new,freehold_or_leasehold,address1,address2,address3,town,local_aut,county,region,type1,type2,postcode_short,price,total_floor_area,current_energy_rating,co2_emissions_current,co2_emissions_potential,energy_consumption_current,energy_consumption_potential,windows_energy_eff,tenure,district,latitude,longitude,altitude,london_zone,nearest_station,distance_to_station,water_company,average_income,pricePerSqmtr
{2AC10E4F-F947-1AF6-E050-A8C063052BA1},2015-10-26T00:00:00Z,BR1 1AF,F,Y,L,WILLIAM HOUSE,FLAT 49,RINGERS ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,275000,51,B,0.6,0.6,69,69,Very Good,owner-occupied,Bromley,51.401392,0.014948,58,5,Bromley South,0.227664,Thames Water,63100,5392.156863
{666758D7-3BEA-3363-E053-6B04A8C0D74E},2017-08-11T00:00:00Z,BR1 1AF,F,N,L,WILLIAM HOUSE,FLAT 4,RINGERS ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,162500,61,B,0.8,0.8,71,71,Very Good,owner-occupied,Bromley,51.401392,0.014948,58,5,Bromley South,0.227664,Thames Water,63100,2663.934426
{2AC10E4F-F92C-1AF6-E050-A8C063052BA1},2015-10-09T00:00:00Z,BR1 1AF,F,Y,L,WILLIAM HOUSE,FLAT 50,RINGERS ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,250000,43,B,0.5,0.5,65,65,Very Good,owner-occupied,Bromley,51.401392,0.014948,58,5,Bromley South,0.227664,Thames Water,63100,5813.953488
{2AC10E4F-F8F0-1AF6-E050-A8C063052BA1},2015-09-23T00:00:00Z,BR1 1AF,F,Y,L,WILLIAM HOUSE,FLAT 51,RINGERS ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,345000,62,B,0.6,0.6,56,56,Very Good,owner-occupied,Bromley,51.401392,0.014948,58,5,Bromley South,0.227664,Thames Water,63100,5564.516129
{2D1E4B26-BDDD-FCD1-E050-A8C0630544EC},2015-10-27T00:00:00Z,BR1 1AF,F,Y,L,WILLIAM HOUSE,FLAT 52,RINGERS ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,248000,39,B,0.5,0.5,67,67,Very Good,owner-occupied,Bromley,51.401392,0.014948,58,5,Bromley South,0.227664,Thames Water,63100,6358.974359
{2AC10E4F-F95E-1AF6-E050-A8C063052BA1},2015-10-20T00:00:00Z,BR1 1AF,F,N,L,WILLIAM HOUSE,FLAT 53,RINGERS ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,255000,44,B,0.5,0.5,70,70,Very Good,owner-occupied,Bromley,51.401392,0.014948,58,5,Bromley South,0.227664,Thames Water,63100,5795.454545
{2AC10E4F-F934-1AF6-E050-A8C063052BA1},2015-08-28T00:00:00Z,BR1 1AF,F,Y,L,WILLIAM HOUSE,FLAT 54,RINGERS ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,269000,43,B,0.5,0.5,69,69,Very Good,owner-occupied,Bromley,51.401392,0.014948,58,5,Bromley South,0.227664,Thames Water,63100,6255.813953
{2AC10E4F-F952-1AF6-E050-A8C063052BA1},2015-10-29T00:00:00Z,BR1 1AF,F,Y,L,WILLIAM HOUSE,FLAT 55,RINGERS ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,360000,60,B,0.6,0.6,54,54,Very Good,owner-occupied,Bromley,51.401392,0.014948,58,5,Bromley South,0.227664,Thames Water,63100,6000
{7011B109-CAF4-8ED6-E053-6B04A8C075C1},2018-05-31T00:00:00Z,BR1 1AF,F,N,L,WILLIAM HOUSE,FLAT 56,RINGERS ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,395000,59,B,0.6,0.6,55,55,Very Good,owner-occupied,Bromley,51.401392,0.014948,58,5,Bromley South,0.227664,Thames Water,63100,6694.915254
{2AC10E4F-F915-1AF6-E050-A8C063052BA1},2015-09-15T00:00:00Z,BR1 1AF,F,Y,L,WILLIAM HOUSE,FLAT 56,RINGERS ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,365000,59,B,0.6,0.6,55,55,Very Good,owner-occupied,Bromley,51.401392,0.014948,58,5,Bromley South,0.227664,Thames Water,63100,6186.440678
{2AC10E4F-F932-1AF6-E050-A8C063052BA1},2015-09-15T00:00:00Z,BR1 1AF,F,Y,L,WILLIAM HOUSE,FLAT 57,RINGERS ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,265000,42,B,0.5,0.5,63,63,Very Good,owner-occupied,Bromley,51.401392,0.014948,58,5,Bromley South,0.227664,Thames Water,63100,6309.52381
{2D1E4B26-BE06-FCD1-E050-A8C0630544EC},2015-12-07T00:00:00Z,BR1 1AF,F,Y,L,WILLIAM HOUSE,FLAT 6,RINGERS ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,290000,48,B,0.6,0.6,72,72,Very Good,unknown,Bromley,51.401392,0.014948,58,5,Bromley South,0.227664,Thames Water,63100,6041.666667
{2D1E4B26-BDC4-FCD1-E050-A8C0630544EC},2015-12-04T00:00:00Z,BR1 1AF,F,Y,L,WILLIAM HOUSE,FLAT 7,RINGERS ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,270000,44,B,0.5,0.5,70,70,Very Good,unknown,Bromley,51.401392,0.014948,58,5,Bromley South,0.227664,Thames Water,63100,6136.363636
{2D1E4B26-BDE2-FCD1-E050-A8C0630544EC},2015-11-02T00:00:00Z,BR1 1AF,F,Y,L,WILLIAM HOUSE,FLAT 8,RINGERS ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,270000,46,B,0.6,0.6,69,69,Very Good,unknown,Bromley,51.401392,0.014948,58,5,Bromley South,0.227664,Thames Water,63100,5869.565217
{2AC10E4F-F936-1AF6-E050-A8C063052BA1},2015-10-30T00:00:00Z,BR1 1AF,F,Y,L,WILLIAM HOUSE,FLAT 9,RINGERS ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,270000,46,B,0.6,0.6,68,68,Very Good,unknown,Bromley,51.401392,0.014948,58,5,Bromley South,0.227664,Thames Water,63100,5869.565217
{34428D7E-7289-B86C-E050-A8C06205059C},2015-10-29T00:00:00Z,BR1 1AG,F,Y,L,WILLIAM HOUSE,FLAT 100,RINGERS ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,297000,48,B,0.5,0.5,59,59,Very Good,unknown,Bromley,51.401392,0.014948,58,5,Bromley South,0.227664,Thames Water,63100,6187.5
{2D1E4B26-BDE5-FCD1-E050-A8C0630544EC},2015-10-30T00:00:00Z,BR1 1AG,F,Y,L,WILLIAM HOUSE,FLAT 101,RINGERS ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,300000,52,B,0.9,0.9,93,93,Very Good,unknown,Bromley,51.401392,0.014948,58,5,Bromley South,0.227664,Thames Water,63100,5769.230769
{2D1E4B26-BDE0-FCD1-E050-A8C0630544EC},2015-10-30T00:00:00Z,BR1 1AG,F,Y,L,WILLIAM HOUSE,FLAT 102,RINGERS ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,299000,49,B,0.8,0.8,91,91,Very Good,unknown,Bromley,51.401392,0.014948,58,5,Bromley South,0.227664,Thames Water,63100,6102.040816
{2AC10E4F-F951-1AF6-E050-A8C063052BA1},2015-10-30T00:00:00Z,BR1 1AG,F,Y,L,WILLIAM HOUSE,FLAT 103,RINGERS ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,285000,43,B,0.7,0.7,89,89,Very Good,owner-occupied,Bromley,51.401392,0.014948,58,5,Bromley South,0.227664,Thames Water,63100,6627.906977
{2D1E4B26-BE19-FCD1-E050-A8C0630544EC},2015-12-18T00:00:00Z,BR1 1AG,F,Y,L,WILLIAM HOUSE,FLAT 104,RINGERS ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,399000,68,B,1.1,1.1,89,89,Very Good,unknown,Bromley,51.401392,0.014948,58,5,Bromley South,0.227664,Thames Water,63100,5867.647059
{3E0330F0-BD52-8D89-E050-A8C062052140},2015-12-11T00:00:00Z,BR1 1AG,F,Y,L,WILLIAM HOUSE,FLAT 105,RINGERS ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,B,A,BR1,305000,44,B,0.6,0.6,81,81,Very Good,owner-occupied,Bromley,51.401392,0.014948,58,5,Bromley South,0.227664,Thames Water,63100,6931.818182
{2D1E4B26-BE18-FCD1-E050-A8C0630544EC},2015-12-16T00:00:00Z,BR1 1AG,F,Y,L,WILLIAM HOUSE,FLAT 106,RINGERS ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,305000,45,B,0.6,0.6,80,80,Very Good,unknown,Bromley,51.401392,0.014948,58,5,Bromley South,0.227664,Thames Water,63100,6777.777778
{2D1E4B26-BE23-FCD1-E050-A8C0630544EC},2015-12-11T00:00:00Z,BR1 1AG,F,Y,L,WILLIAM HOUSE,FLAT 107,RINGERS ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,305000,42,B,0.5,0.5,68,68,Very Good,unknown,Bromley,51.401392,0.014948,58,5,Bromley South,0.227664,Thames Water,63100,7261.904762
{2D1E4B26-BDFD-FCD1-E050-A8C0630544EC},2015-12-16T00:00:00Z,BR1 1AG,F,Y,L,WILLIAM HOUSE,FLAT 108,RINGERS ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,525000,81,B,1.2,1.2,81,81,Very Good,unknown,Bromley,51.401392,0.014948,58,5,Bromley South,0.227664,Thames Water,63100,6481.481481
{2D1E4B26-BE11-FCD1-E050-A8C0630544EC},2015-12-16T00:00:00Z,BR1 1AG,F,Y,L,WILLIAM HOUSE,FLAT 109,RINGERS ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,475000,83,B,1.1,1.1,76,76,Very Good,unknown,Bromley,51.401392,0.014948,58,5,Bromley South,0.227664,Thames Water,63100,5722.891566
{2D1E4B26-BE12-FCD1-E050-A8C0630544EC},2015-12-15T00:00:00Z,BR1 1AG,F,Y,L,WILLIAM HOUSE,FLAT 110,RINGERS ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,465000,84,B,1.2,1.2,82,82,Very Good,unknown,Bromley,51.401392,0.014948,58,5,Bromley South,0.227664,Thames Water,63100,5535.714286
{3B7E0B90-5898-EA99-E050-A8C062057E77},2016-03-31T00:00:00Z,BR1 1AG,F,Y,L,WILLIAM HOUSE,FLAT 111,RINGERS ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,509500,93,B,1.6,1.6,95,95,Very Good,unknown,Bromley,51.401392,0.014948,58,5,Bromley South,0.227664,Thames Water,63100,5478.494624
{3B7E0B90-5879-EA99-E050-A8C062057E77},2016-03-24T00:00:00Z,BR1 1AG,F,Y,L,WILLIAM HOUSE,FLAT 112,RINGERS ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,415000,64,B,0.9,0.9,75,75,Very Good,owner-occupied,Bromley,51.401392,0.014948,58,5,Bromley South,0.227664,Thames Water,63100,6484.375
{3E0330F0-462D-8D89-E050-A8C062052140},2015-12-11T00:00:00Z,BR1 1AG,F,Y,L,WILLIAM HOUSE,FLAT 113,RINGERS ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,310000,47,B,0.8,0.8,90,90,Very Good,unknown,Bromley,51.401392,0.014948,58,5,Bromley South,0.227664,Thames Water,63100,6595.744681
{2D1E4B26-BE0A-FCD1-E050-A8C0630544EC},2015-09-03T00:00:00Z,BR1 1AG,F,Y,L,WILLIAM HOUSE,FLAT 58,RINGERS ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,299000,48,B,0.6,0.6,72,72,Very Good,owner-occupied,Bromley,51.401392,0.014948,58,5,Bromley South,0.227664,Thames Water,63100,6229.166667
{2AC10E4F-F92F-1AF6-E050-A8C063052BA1},2015-09-28T00:00:00Z,BR1 1AG,F,Y,L,WILLIAM HOUSE,FLAT 59,RINGERS ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,276000,44,B,0.5,0.5,70,70,Very Good,owner-occupied,Bromley,51.401392,0.014948,58,5,Bromley South,0.227664,Thames Water,63100,6272.727273
{64342BFE-C3D5-422C-E053-6C04A8C0FB8A},2017-12-15T00:00:00Z,BR1 1AG,F,N,L,WILLIAM HOUSE,FLAT 60,RINGERS ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,330000,46,B,0.6,0.6,69,69,Very Good,owner-occupied,Bromley,51.401392,0.014948,58,5,Bromley South,0.227664,Thames Water,63100,7173.913043
{2D1E4B26-BDDE-FCD1-E050-A8C0630544EC},2015-09-03T00:00:00Z,BR1 1AG,F,Y,L,WILLIAM HOUSE,FLAT 60,RINGERS ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,277500,46,B,0.6,0.6,69,69,Very Good,owner-occupied,Bromley,51.401392,0.014948,58,5,Bromley South,0.227664,Thames Water,63100,6032.608696
{2AC10E4F-F950-1AF6-E050-A8C063052BA1},2015-09-25T00:00:00Z,BR1 1AG,F,Y,L,WILLIAM HOUSE,FLAT 61,RINGERS ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,275000,46,B,0.6,0.6,69,69,Very Good,owner-occupied,Bromley,51.401392,0.014948,58,5,Bromley South,0.227664,Thames Water,63100,5978.26087
{2AC10E4F-F91B-1AF6-E050-A8C063052BA1},2015-09-11T00:00:00Z,BR1 1AG,F,Y,L,WILLIAM HOUSE,FLAT 62,RINGERS ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,272000,46,B,0.5,0.5,64,64,Very Good,owner-occupied,Bromley,51.401392,0.014948,58,5,Bromley South,0.227664,Thames Water,63100,5913.043478
{288DCE29-A50E-E510-E050-A8C06205480E},2015-08-28T00:00:00Z,BR1 1AG,F,Y,L,WILLIAM HOUSE,FLAT 63,RINGERS ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,370000,65,B,0.7,0.7,63,63,Very Good,owner-occupied,Bromley,51.401392,0.014948,58,5,Bromley South,0.227664,Thames Water,63100,5692.307692
{5A9D8B55-A07C-68EB-E053-6B04A8C0D293},2016-01-08T00:00:00Z,BR1 1AG,F,N,L,WILLIAM HOUSE,FLAT 64,RINGERS ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,395000,75,B,0.7,0.7,55,55,Very Good,owner-occupied,Bromley,51.401392,0.014948,58,5,Bromley South,0.227664,Thames Water,63100,5266.666667
{2AC10E4F-F958-1AF6-E050-A8C063052BA1},2015-10-29T00:00:00Z,BR1 1AG,F,N,L,WILLIAM HOUSE,FLAT 65,RINGERS ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,B,A,BR1,350000,59,B,0.7,0.7,68,68,Very Good,unknown,Bromley,51.401392,0.014948,58,5,Bromley South,0.227664,Thames Water,63100,5932.20339
{2AC10E50-642A-1AF6-E050-A8C063052BA1},2015-10-30T00:00:00Z,BR1 1AG,F,Y,L,WILLIAM HOUSE,FLAT 66,RINGERS ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,B,A,BR1,280000,51,B,0.6,0.6,69,69,Very Good,unknown,Bromley,51.401392,0.014948,58,5,Bromley South,0.227664,Thames Water,63100,5490.196078
{2AC10E4F-F940-1AF6-E050-A8C063052BA1},2015-10-09T00:00:00Z,BR1 1AG,F,Y,L,WILLIAM HOUSE,FLAT 67,RINGERS ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,256000,43,B,0.5,0.5,65,65,Very Good,owner-occupied,Bromley,51.401392,0.014948,58,5,Bromley South,0.227664,Thames Water,63100,5953.488372
{2D1E4B26-BDF5-FCD1-E050-A8C0630544EC},2015-10-23T00:00:00Z,BR1 1AG,F,Y,L,WILLIAM HOUSE,FLAT 68,RINGERS ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,350000,62,B,0.6,0.6,56,56,Very Good,owner-occupied,Bromley,51.401392,0.014948,58,5,Bromley South,0.227664,Thames Water,63100,5645.16129
{2FD36065-F9C0-4BF8-E050-A8C0620562B1},2015-10-16T00:00:00Z,BR1 1AG,F,Y,L,WILLIAM HOUSE,FLAT 69,RINGERS ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,B,A,BR1,252500,39,B,0.5,0.5,67,67,Very Good,owner-occupied,Bromley,51.401392,0.014948,58,5,Bromley South,0.227664,Thames Water,63100,6474.358974
{2AC10E4F-F93C-1AF6-E050-A8C063052BA1},2015-10-23T00:00:00Z,BR1 1AG,F,Y,L,WILLIAM HOUSE,FLAT 70,RINGERS ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,262000,44,B,0.5,0.5,70,70,Very Good,owner-occupied,Bromley,51.401392,0.014948,58,5,Bromley South,0.227664,Thames Water,63100,5954.545455
{2AC10E4F-F8ED-1AF6-E050-A8C063052BA1},2015-10-09T00:00:00Z,BR1 1AG,F,Y,L,WILLIAM HOUSE,FLAT 71,RINGERS ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,B,A,BR1,277000,43,B,0.5,0.5,69,69,Very Good,owner-occupied,Bromley,51.401392,0.014948,58,5,Bromley South,0.227664,Thames Water,63100,6441.860465
{2AC10E4F-F8F4-1AF6-E050-A8C063052BA1},2015-08-28T00:00:00Z,BR1 1AG,F,Y,L,WILLIAM HOUSE,FLAT 72,RINGERS ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,372500,60,B,0.6,0.6,54,54,Very Good,owner-occupied,Bromley,51.401392,0.014948,58,5,Bromley South,0.227664,Thames Water,63100,6208.333333
{2AC10E4F-F8EF-1AF6-E050-A8C063052BA1},2015-09-15T00:00:00Z,BR1 1AG,F,Y,L,WILLIAM HOUSE,FLAT 73,RINGERS ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,372500,59,B,0.6,0.6,55,55,Very Good,owner-occupied,Bromley,51.401392,0.014948,58,5,Bromley South,0.227664,Thames Water,63100,6313.559322
{288DCE29-A509-E510-E050-A8C06205480E},2015-09-04T00:00:00Z,BR1 1AG,F,Y,L,WILLIAM HOUSE,FLAT 74,RINGERS ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,275000,42,B,0.5,0.5,68,68,Very Good,owner-occupied,Bromley,51.401392,0.014948,58,5,Bromley South,0.227664,Thames Water,63100,6547.619048
{2D1E4B26-BE08-FCD1-E050-A8C0630544EC},2015-10-29T00:00:00Z,BR1 1AG,F,Y,L,WILLIAM HOUSE,FLAT 75,RINGERS ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,305000,48,B,0.6,0.6,72,72,Very Good,owner-occupied,Bromley,51.401392,0.014948,58,5,Bromley South,0.227664,Thames Water,63100,6354.166667
{2D1E4B26-BE09-FCD1-E050-A8C0630544EC},2015-10-29T00:00:00Z,BR1 1AG,F,Y,L,WILLIAM HOUSE,FLAT 76,RINGERS ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,287500,44,B,0.5,0.5,70,70,Very Good,owner-occupied,Bromley,51.401392,0.014948,58,5,Bromley South,0.227664,Thames Water,63100,6534.090909
{2D1E4B26-BDF3-FCD1-E050-A8C0630544EC},2015-10-30T00:00:00Z,BR1 1AG,F,Y,L,WILLIAM HOUSE,FLAT 77,RINGERS ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,290000,46,B,0.6,0.6,69,69,Very Good,owner-occupied,Bromley,51.401392,0.014948,58,5,Bromley South,0.227664,Thames Water,63100,6304.347826
{288DCE29-A554-E510-E050-A8C06205480E},2015-10-29T00:00:00Z,BR1 1AG,F,Y,L,WILLIAM HOUSE,FLAT 78,RINGERS ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,288500,46,B,0.6,0.6,69,69,Very Good,owner-occupied,Bromley,51.401392,0.014948,58,5,Bromley South,0.227664,Thames Water,63100,6271.73913
{2D1E4B26-BDF7-FCD1-E050-A8C0630544EC},2015-10-29T00:00:00Z,BR1 1AG,F,Y,L,WILLIAM HOUSE,FLAT 79,RINGERS ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,288000,46,B,0.6,0.6,69,69,Very Good,owner-occupied,Bromley,51.401392,0.014948,58,5,Bromley South,0.227664,Thames Water,63100,6260.869565
{2D1E4B26-BDD5-FCD1-E050-A8C0630544EC},2015-10-26T00:00:00Z,BR1 1AG,F,Y,L,WILLIAM HOUSE,FLAT 80,RINGERS ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,376500,62,B,0.9,0.9,81,81,Very Good,owner-occupied,Bromley,51.401392,0.014948,58,5,Bromley South,0.227664,Thames Water,63100,6072.580645
{2D1E4B26-BDEC-FCD1-E050-A8C0630544EC},2015-12-04T00:00:00Z,BR1 1AG,F,Y,L,WILLIAM HOUSE,FLAT 81,RINGERS ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,405000,75,B,0.7,0.7,55,55,Very Good,unknown,Bromley,51.401392,0.014948,58,5,Bromley South,0.227664,Thames Water,63100,5400
{2AC10E4F-F961-1AF6-E050-A8C063052BA1},2015-10-30T00:00:00Z,BR1 1AG,F,N,L,WILLIAM HOUSE,FLAT 82,RINGERS ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,360000,59,B,0.7,0.7,68,68,Very Good,owner-occupied,Bromley,51.401392,0.014948,58,5,Bromley South,0.227664,Thames Water,63100,6101.694915
{2D1E4B26-BE00-FCD1-E050-A8C0630544EC},2015-10-29T00:00:00Z,BR1 1AG,F,Y,L,WILLIAM HOUSE,FLAT 83,RINGERS ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,290000,51,B,0.6,0.6,69,69,Very Good,owner-occupied,Bromley,51.401392,0.014948,58,5,Bromley South,0.227664,Thames Water,63100,5686.27451
{2AC10E4F-F93E-1AF6-E050-A8C063052BA1},2015-11-02T00:00:00Z,BR1 1AG,F,Y,L,WILLIAM HOUSE,FLAT 84,RINGERS ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,280000,43,B,0.5,0.5,65,65,Very Good,owner-occupied,Bromley,51.401392,0.014948,58,5,Bromley South,0.227664,Thames Water,63100,6511.627907
{2D1E4B26-BDCA-FCD1-E050-A8C0630544EC},2015-10-23T00:00:00Z,BR1 1AG,F,Y,L,WILLIAM HOUSE,FLAT 85,RINGERS ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,360000,62,B,0.6,0.6,56,56,Very Good,owner-occupied,Bromley,51.401392,0.014948,58,5,Bromley South,0.227664,Thames Water,63100,5806.451613
{2AC10E4F-F95F-1AF6-E050-A8C063052BA1},2015-10-22T00:00:00Z,BR1 1AG,F,N,L,WILLIAM HOUSE,FLAT 86,RINGERS ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,270000,39,B,0.5,0.5,67,67,Very Good,owner-occupied,Bromley,51.401392,0.014948,58,5,Bromley South,0.227664,Thames Water,63100,6923.076923
{2D1E4B26-BDF4-FCD1-E050-A8C0630544EC},2015-10-29T00:00:00Z,BR1 1AG,F,Y,L,WILLIAM HOUSE,FLAT 87,RINGERS ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,272500,44,B,0.5,0.5,70,70,Very Good,owner-occupied,Bromley,51.401392,0.014948,58,5,Bromley South,0.227664,Thames Water,63100,6193.181818
{2D1E4B26-BDF9-FCD1-E050-A8C0630544EC},2015-10-26T00:00:00Z,BR1 1AG,F,Y,L,WILLIAM HOUSE,FLAT 88,RINGERS ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,287500,43,B,0.5,0.5,69,69,Very Good,unknown,Bromley,51.401392,0.014948,58,5,Bromley South,0.227664,Thames Water,63100,6686.046512
{2AC10E4F-F95D-1AF6-E050-A8C063052BA1},2015-10-29T00:00:00Z,BR1 1AG,F,Y,L,WILLIAM HOUSE,FLAT 89,RINGERS ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,382500,60,B,0.6,0.6,54,54,Very Good,owner-occupied,Bromley,51.401392,0.014948,58,5,Bromley South,0.227664,Thames Water,63100,6375
{2D1E4B26-BDDC-FCD1-E050-A8C0630544EC},2015-10-28T00:00:00Z,BR1 1AG,F,Y,L,WILLIAM HOUSE,FLAT 90,RINGERS ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,B,A,BR1,382500,59,B,0.6,0.6,55,55,Very Good,owner-occupied,Bromley,51.401392,0.014948,58,5,Bromley South,0.227664,Thames Water,63100,6483.050847
{2AC10E4F-F95B-1AF6-E050-A8C063052BA1},2015-10-29T00:00:00Z,BR1 1AG,F,Y,L,WILLIAM HOUSE,FLAT 91,RINGERS ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,287500,42,B,0.5,0.5,68,68,Very Good,owner-occupied,Bromley,51.401392,0.014948,58,5,Bromley South,0.227664,Thames Water,63100,6845.238095
{2D1E4B26-BDF6-FCD1-E050-A8C0630544EC},2015-10-30T00:00:00Z,BR1 1AG,F,Y,L,WILLIAM HOUSE,FLAT 92,RINGERS ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,310000,48,B,0.6,0.6,72,72,Very Good,unknown,Bromley,51.401392,0.014948,58,5,Bromley South,0.227664,Thames Water,63100,6458.333333
{2D1E4B26-BDE8-FCD1-E050-A8C0630544EC},2015-10-30T00:00:00Z,BR1 1AG,F,Y,L,WILLIAM HOUSE,FLAT 93,RINGERS ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,298000,44,B,0.5,0.5,70,70,Very Good,unknown,Bromley,51.401392,0.014948,58,5,Bromley South,0.227664,Thames Water,63100,6772.727273
{965B6D91-D5CA-95E4-E053-6C04A8C07729},2019-10-04T00:00:00Z,BR1 1AG,F,N,L,WILLIAM HOUSE,FLAT 94,RINGERS ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,310000,46,B,0.6,0.6,69,69,Very Good,unknown,Bromley,51.401392,0.014948,58,5,Bromley South,0.227664,Thames Water,63100,6739.130435
{2D1E4B26-BE03-FCD1-E050-A8C0630544EC},2015-11-02T00:00:00Z,BR1 1AG,F,Y,L,WILLIAM HOUSE,FLAT 94,RINGERS ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,300000,46,B,0.6,0.6,69,69,Very Good,unknown,Bromley,51.401392,0.014948,58,5,Bromley South,0.227664,Thames Water,63100,6521.73913
{2D1E4B26-BE13-FCD1-E050-A8C0630544EC},2015-10-30T00:00:00Z,BR1 1AG,F,Y,L,WILLIAM HOUSE,FLAT 95,RINGERS ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,300000,48,B,0.9,0.9,102,102,Good,Owner-occupied,Bromley,51.401392,0.014948,58,5,Bromley South,0.227664,Thames Water,63100,6250
{2AC10E4F-F93F-1AF6-E050-A8C063052BA1},2015-10-30T00:00:00Z,BR1 1AG,F,Y,L,WILLIAM HOUSE,FLAT 96,RINGERS ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,B,A,BR1,295000,46,B,0.5,0.5,64,64,Very Good,unknown,Bromley,51.401392,0.014948,58,5,Bromley South,0.227664,Thames Water,63100,6413.043478
